project_id,name,desc,goal,keywords,disable_communication,country,currency,deadline,state_changed_at,created_at,launched_at,backers_count,final_status
kkst131212679,"VIDEO GAME PLAYERS ASSOCIATION Launching the new """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""VGPA Society!""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",The Video Game Players Association will be engaging the   Video-gamer community  by offering a free social media platform titled the VGPA Society.,1200.0,video-game-players-association-launching-the-new,False,US,USD,1261372200,1261372507,1258521039,1258623189,1,0
kkst1054699365,Auric Shelter - Traveling Sculpture,I originally created Auric Shelter to help students through finals week at UH. Help me impact other communities with this stress-relieving sculpture.,4000.0,auric-shelter-traveling-sculpture,False,US,USD,1261528800,1261529107,1253234424,1253759777,6,0
kkst1016053161,Static Android Studio seeks funding for: Genesis Seed,Genesis Seed is an episodic  epic science-fiction adventure with steampunk aspects which takes place on a living planet,1500.0,static-android-studio-seeks-funding-for-genesis-s,False,US,USD,1261545000,1261545306,1255410640,1255412655,2,0
kkst296435064,LET'S MAKE A COMEDY RECORD TOGETHER!,Recording and pressing 500 copies of live comedy album on vinyl. Performing as my comedic  chick rockin  alter-ego   Leibya Rogers.,3000.0,lets-make-a-comedy-album-together,False,US,USD,1261630740,1261630812,1253713644,1256198128,105,1
kkst1643061249,36 STAIRS - film,Short film  36 Stairs  delves deep inside Jeffery Brief s dystopian world. Utterly dependent on his health insurance  he is suddenly cut off...,6000.0,36-stairs-film,False,US,USD,1261704780,1261705507,1257623234,1257748418,47,1
kkst1355347643,IrArt Kids Art Studio Fundraiser! (Canceled),Support Kids Art Studio in Brooklyn! Make The Future Bright! See www.irart.com/show !,10000.0,irart-kids-art-studio-fundraiser-0,False,US,USD,1261717200,1256179894,1253980739,1253986091,0,0
kkst1129319762,Every Tongue,A mapping and storytelling project aimed at connecting and empowering women through multimedia narratives of identity and culture.,24000.0,every-tongue,False,US,USD,1261745640,1261746008,1253966088,1253971025,0,0
kkst814711584,IN TRANSIT presents: 16mm,To produce a beautiful DVD/CD package with a booklet of stills from a hand-made  collaborative 16mm project that has been 4 years in the making.,2600.0,in-transit-presents-16mm,False,US,USD,1261763820,1261764009,1256144260,1256567866,57,1
kkst2014937423,Unique Landscape Paintings Of Santa Fe.  DISCOVERIES,My plan is to live in Santa Fe for 3 months  immerse myself in the culture and paint in one of the most artistic places on the planet.          ,10000.0,unique-landscape-paintings-of-santa-fe-discoveri,False,US,USD,1261773300,1261773906,1253043345,1254000100,7,0
kkst651534369,An Environmental Research Mission To Explore Plastic Debris In The Sargasso Sea.,This Doesn t Belong Here!  Plastic is pollution! Help me journey to the Atlantic Gyre to research the effect of plastic debris on marine life.,3500.0,an-environmental-research-mission-to-explore-plast,False,US,USD,1261783740,1261783808,1258846193,1259014714,63,0
kkst1507525399,DEBU: The Album,New Japanese songs about FOOD!!!  Moving to Tokyo next year to release!  All performed  recorded and sung by me! Let s make this record together!  Fun,2000.0,debu-the-album,False,US,USD,1261857600,1261857608,1257980659,1257989481,13,0
kkst2017047067,"New, jaw-dropping website for the biggest podcasts catalog in Poland - podcast.pl",New  jaw-dropping website for the biggest podcasts catalog in Poland - podcast.pl. Our current page is good  but we want to be the best. Help us today,3000.0,new-jaw-dropping-website-for-the-biggest-podcasts,False,US,USD,1261938600,1261938606,1252354486,1254188559,1,0
kkst663457081,We make a movie and you get immortalized!,We ve got the script  actors  crew  schedule & equipment now all we need is the $$! www.trueperfectionfilm.com ,3000.0,we-make-a-movie-and-you-get-immortalized-in-the,False,US,USD,1262065260,1262065507,1253594495,1254341886,39,0
kkst844023983,White Space: an 82 mile walk home in Pennsylvania,Completion of video from my performance walk White Space and construction of a model railroad set recreating the walk performance.,2000.0,white-space-an-82-mile-walk-home-in-pennsylvania,False,US,USD,1262156340,1262156409,1254355277,1254432269,1,0
kkst788694965,A Groundbreaking Alternative Rock Album!,A groundbreaking new album!  The type of album that comes along once in a while that can inspire generations.  Lots of passion and emotion. THINK BIG!,10000.0,a-groundbreaking-alternative-rock-album,False,US,USD,1262160060,1262160906,1254294090,1254427473,7,0
kkst265111110,"OMG, she's starting a t-shirt company! (Canceled)",In the coming months  I plan on launching my new t-shirt company OMG DRE. To be successful  I need quality products and an awesome party. Let s do it!,2500.0,omg-shes-starting-a-t-shirt-company,False,US,USD,1262192400,1258576467,1253982763,1254423858,10,0
kkst1229331043,Help Dylan In The Movies release their next record and fuel a new era of DIY music,Help Dylan In The Movies finish their long-awaited full length record!,10000.0,dylan-in-the-movies-full-length-album,False,US,USD,1262203200,1262203211,1255975692,1256091400,2,0
kkst1767285700,Resurrection,Former and founding member of 70 s Atlantic recording artists FIREFALL looking to re-emerge after too many years off the radar.,53000.0,resurrection,False,US,USD,1262235600,1262235607,1258806853,1258812187,3,0
kkst255193836,The HUBCITY Transit Infographics Project (Canceled),The Spartanburg Regional Transit Authority is in desperate need of new transit route maps  and I could use your help making this happen!,7500.0,the-hubcity-transit-infographics-project,False,US,USD,1262242740,1258371335,1258354797,1258358564,0,0
kkst552810308,Back to the DeLorean [documentary] - Round 1 Completion Funding, Back to the DeLorean  is a documentary about the colorful past  present  and future of the iconic 80s DeLorean luxury car and it s many fans.,5000.0,back-to-the-delorean-documentary,False,US,USD,1262246400,1262246408,1255493511,1255495426,32,0
kkst1953665662,A Dove From Dalian: The history of Christian faith in the former capital of Manchuria,A book of photography documenting the history of Christianity in the Chinese port city of Dalian  a former colony and capital of Manchuria.,3888.0,a-dove-from-dalian-the-history-of-christian-faith,False,US,USD,1262260800,1262260807,1256173358,1256246634,0,0
kkst2025640975,"Deacon of Animal Collective and Music Fans Making a Difference in Mali, Africa",Josh Dibb aka Deacon of Animal Collective wants his new music  a book and CD  and ending slavery to meet when performing at Festival au Desert in Mali,25000.0,deacon-animal-collective-at-the-festival-in-the,False,US,USD,1262278800,1262278812,1259793867,1260216043,205,0
kkst1303707434,emay/music,kickstarting an album ~ nothing new to kickstarter  for sure  but something very big for me!,2800.0,emay-music,False,US,USD,1262279100,1262279709,1254331368,1258853447,79,0
kkst1485540582,"Our First Webseries """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Assistant Living""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",A Comedic Webseries following the lives of four friends living together in Los Angeles.,2000.0,our-first-webseries-assistant-living,False,US,USD,1262281020,1262281506,1254501461,1254508590,4,0
kkst933372943,The Hike: Help Me Finish My Short Horror/Paranormal Thriller Film,THE HIKE is a stylish short paranormal thriller film about some very strange occurrences in the mountains near Albuquerque  New Mexico.,1663.0,the-hike-help-me-finish-my-short-horror-paranorma,False,US,USD,1262293140,1262293212,1258491549,1258497137,14,1
kkst1866672816,We Fly to Philly / Release new album / Tour west coast,We (the band Sunset) has been invited to play in Philadelphia.   Help us get there and you will receive special prizes.,500.0,we-fly-to-philly-for-weathervane,False,US,USD,1262302740,1262303107,1256251154,1257444140,15,0
kkst1011899709,The Whiz Biz Kidz Quiz Show - a weekly financial literacy game show for kids K-12.,Pilot season (7 episodes) of educational webcast game show  teaching financial literacy concepts to kids. 100% of funds will go toward prizes.,500.0,the-whiz-biz-kidz-quiz-show-a-weekly-financial-l,False,US,USD,1262312460,1262313005,1256520079,1256525931,1,0
kkst901457414,Photography Department Catalog,We are a group of students who are independently creating a catalog of our photography department at The School of The Art Institute of Chicago.,2500.0,saic-photography-department-catalog,False,US,USD,1262315940,1262316606,1255382374,1255386952,0,0
kkst950248457,CHAPPO ALBUM/TOUR: Send these bandits to SPACE in 2010,Help produce the new CHAPPO (NYC) album and kick-start their Sci-Fi Bandits tour.,4000.0,chappo-album-tour-send-these-bandits-to-space-in,False,US,USD,1262318400,1262318409,1258002018,1258769723,69,1
kkst274032748,GOLD Season 1 DVD Club,We re an awesome group of people joining together to bring GOLD  the webseries that does double damage  to DVD.,2500.0,gold-the-series-season-1-dvd-club,False,US,USD,1262321940,1262322007,1248299272,1255407278,57,1
kkst2118923077,"Priming """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""The Primed Mind""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Funding for publication of  The Primed Mind  a book on writing by Scott-O Dell award-winning author A. LaFaye.,6000.0,priming-the-primed-mind-0,False,US,USD,1262321940,1262322014,1254409779,1254888896,44,0
kkst1918348552,"the betacup prize """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""eliminating paper cup wastage through collaborative design""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",We throw away 50 billion paper cups a year. Current solutions are not working. Help us fund the prize for a design contest to stop the waste.,20000.0,fund-the-betacup-prize,False,US,USD,1262321940,1262322021,1255622969,1256612965,92,0
kkst507612492,Reanimation Library Coffer Builder,The Reanimation Library Coffer Builder is a way for people who are unable to attend the library s December 1st Fundraiser to support the library.,500.0,reanimation-library-coffer-builder,False,US,USD,1262321940,1262322033,1258740231,1259599609,34,1
kkst1392995770,On the Road Again: Asobi Seksu Goes on Tour,We re Asobi Seksu  a band from New York City  and we are asking our fans to help support two upcoming tours. Debt is not our friend.,7500.0,on-the-road-again-asobi-seksu-goes-on-tour,False,US,USD,1262321940,1262322025,1256781060,1257285538,166,1
kkst667649653,Debut Album!!!,My first album is finally in the making! It s been a few years but it s finally here! A positive message in hip-hop is due for a comeback! Let s roll!,500.0,debut-album,False,US,USD,1262321940,1262322021,1256622887,1256634315,6,0
kkst1852508826,Put B.A. The Gift In The Recording Studio - Hot Solo Album is Ready to be Recorded,B.A. The Gift has his debut album ready to record.  The beats are ready  the rhymes are in place.  All we need now is the studio time to GET IT DONE.,500.0,put-ba-the-gift-in-the-recording-studio-hot-so,False,US,USD,1262321940,1262322032,1258736236,1258743586,0,0
kkst1179372341,Living the Dream-The Road to Stardom,Help JaMiel Cox promote his next album! Release First Quarter 2010,3000.0,living-the-dream-the-road-to-stardom,False,US,USD,1262321940,1262322013,1254276635,1254579860,2,0
kkst408146365,"Repress Defeater's """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Travels"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" on vinyl",Our goal is to repress Defeater s Travels on vinyl. The band tours on a veggie oil fueled van and prints their merchandise on recycled materials.,1200.0,repress-defeaters-travels-on-vinyl,False,US,USD,1262321940,1262322032,1257357106,1257399990,6,0
kkst2034143579,HURRY!  help get BASS ACKWARDS to SUNDANCE!,BASS ACKWARDS is a film by linas phillips  playing in the NEXT category at Sundance 2010.  it will be released nationwide by the filmmakers on feb 1.,2500.0,hurry-help-get-bass-ackwards-to-sundance,False,US,USD,1262322000,1262322037,1261832998,1261932439,57,1
kkst577931703,John Samorian and The Alphabet of Alcohol Recording Project,Hi  my name is John Samorian and I want to make a CD of original jazz vocals that I ve written.  It s a lifelong dream and it s time. ,10000.0,john-samorian-and-the-alphabet-of-alcohol-recordin,False,US,USD,1262322000,1262322015,1255398135,1256656693,49,0
kkst1413975783,NO LONGER EMPTY:  Public Art in Alternative Places (Canceled),NO LONGER EMPTY (NLE) transforms vacant spaces into public art exhibitions w/ accompanying programs to make a silver lining to this economic downturn,7500.0,no-longer-empty-public-art-in-innovative-places,False,US,USD,1262322000,1262127447,1254370599,1254934398,7,0
kkst1098601955,Support DIY Screen Printing Workshops in Chicago : Green Space + Guerrilla Style,Emerging arts non-profit organization wants to provide high-quality  low cost DIY silk screening workshops for youth and adults in ChiTown.  ,3500.0,support-diy-screen-printing-workshops-in-chicago,False,US,USD,1262325480,1262325621,1256332168,1256510915,7,0
kkst2121542448,Back To Blue makes a new record!,We re making a new full-length album and we want our fans to be the record label!,1250.0,back-to-blue-makes-a-new-record,False,US,USD,1262325540,1262325610,1251232559,1259621468,18,1
kkst10502937,Finish the Come & Live! Website!,Come&Live! is building a website that empowers our artists to share their music  100% free  that worships and honors Jesus. Help us finish the site!,7000.0,finish-the-come-and-live-website,False,US,USD,1262325600,1262325613,1254273672,1255106811,105,1
kkst590270184,"Performance of Lawrence Axelrod's """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Songs of Yes"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" in Chicago by new music group CUBE",A premiere performance of my composition  Songs of Yes  by CUBE Contemporary Chamber Ensemble  June 11  2010 at the Merit School of Music in Chicago.,2000.0,performance-of-lawrence-axelrods-songs-of-yes-i,False,US,USD,1262325600,1262325622,1257801122,1257871712,14,1
kkst689336449,Live Beyond the Edge - Meet spiritual master Panache Desai,I want to create a set of short films and interviews with a man who has a great message for the world: Spiritual Master Panache Desai. Get a full DVD!,1500.0,live-beyond-the-edge-meet-spiritual-master-panac,False,US,USD,1262326260,1262326507,1260911664,1260937434,28,0
kkst1141160445,BIG QUESTIONS: A pilot for a web video series,You can help freelance journalist Bill Barol (Newsweek  Time  Slate  Fast Company) answer some of the really Big Questions.,2300.0,big-questions-a-pilot-for-a-web-video-series,False,US,USD,1262332740,1262332814,1258423750,1258437259,41,1
kkst1563886259,Composer to Artist Residency in Bali,Composer Daniel Corral has been accepted to attend the APPEX artist residency in Bali! He just needs to get a plane ticket.,1700.0,composer-to-artist-residency-in-bali,False,US,USD,1262332800,1262332810,1256060507,1256076499,37,0
kkst1019734972,The Powder Kegs are recording a new E.P!,The Powder Kegs are getting back into the studio to record a new E.P. - Be a part of a new recording that will put the Kegs  indie sound on the map.,1000.0,the-powder-kegs-are-recording-a-new-ep,False,US,USD,1262339940,1262340011,1256657063,1257788058,21,1
kkst1753719562,Drawn In: Colorido Comes to Life,My imaginary town needs real help. I am raising funds to display in a gallery 50 drawings and biographies of the residents of Colorido.,1000.0,drawn-in-colorido-comes-to-life,False,US,USD,1262365200,1262365223,1257392322,1258089782,34,1
kkst2034592148,Yurt Alert: Let's Crochet a Home!,Let s crochet a yurt out of one continuous strand of oversized  hand-felted yarn to reinvigorate a heritage tradition with a unique twist!,5500.0,yurt-alert-lets-crochet-a-home,False,US,USD,1262365200,1262365210,1252594027,1254748118,101,0
kkst1484195882,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Dumpling"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" a Wesley Du Film",After an Asian father questions the sexuality of his son  he tries to make him into a man by taking him to a prostitute for his 21st birthday.,5000.0,dumpling-a-wesley-du-film,False,US,USD,1262365200,1262365216,1254451260,1256103247,59,0
kkst183195803,AGAVE ARMOR - haute couture sculpture series (Canceled),Devastatingly beautiful armored dress sculptures built with agave leaves that transform into wings  with interactive robotics  ...help them be built!,10000.0,agave-armor-haute-couture-sculpture-series,False,US,USD,1262367240,1258059145,1252451791,1255116035,1,0
kkst477768430,GreenOneDay - unplugging for Planet Earth,It s going to take more than CFL lightbulbs and programmable thermostats to reduce our energy consumption. A simple idea with big results,10000.0,greenoneday-unplugging-for-planet-earth,False,US,USD,1262408340,1262408413,1256850630,1257656724,0,0
kkst859857988,GOT YOUR BACK: Mission Haiti (Canceled),GOT YOUR BACK is utilizing media and social networking to provide school uniforms for 500 orphans in Haiti.,10000.0,got-your-back-mission-haiti,False,US,USD,1262408340,1260148590,1258129173,1258151772,10,0
kkst499643888,Live Wrong and Prosper...the Book!,I d like to self-publish a book of hilarious questions that ask how far you would go for an easy – or perhaps not so easy -- million dollars.,1200.0,live-wrong-and-prosperthe-book,False,US,USD,1262408400,1262408410,1256097209,1257185906,64,0
kkst1153089614,Getting Your Sh*t Together: Business of Art Software for Artists,GYST Ink is an artist run company for artists. We are fundraising to rewrite our popular software for artists from the ground up.,10000.0,getting-your-sh-t-together-business-of-art-softwar,False,US,USD,1262415600,1262415610,1255374234,1256225226,78,1
kkst849689700,Come along as Midnight Hour makes a record!,We re Midnight Hour from Orange County  CA  and we need your help to finally record our debut record after 4 years! Plus  you ll get cool stuff!,10000.0,come-along-as-midnight-hour-makes-a-record,False,US,USD,1262419140,1262419212,1256262813,1257634251,174,1
kkst1398890525,"Kids, We're Having """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Schaeffer Tonight""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Coming this January  God-willing,2000.0,kids-were-having-schaeffer-tonight,False,US,USD,1262499360,1262500206,1254201405,1255538588,17,0
kkst1862641604,Chromatrope Records - DIY Indie Music by Jody Schneider,Setting up basic recording so I can keep producing my songs for digital distribution to fans all over the world.,4000.0,chromatrope-records-diy-indie-music-by-jody-schn,False,US,USD,1262545200,1262545208,1252972216,1254800329,3,0
kkst2019129123,"Torino:Margolis """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Action Potential""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""", Action Potential  is a biomedical art work exploring human free will via sound and silence.,1000.0,torino-margolis-action-potential,False,US,USD,1262581200,1262581207,1253900562,1254886226,17,1
kkst795796101,Three-Month Travel Agency in an Italian Ice Store,We will temporarily transform an Italian ice shop into a travel agency and tourist information office for the winter months.,1500.0,three-month-travel-agency-in-an-italian-ice-store,False,US,USD,1262585040,1262585706,1259121167,1259126784,31,1
kkst1319470138,Let's build the Louisiana Resource Guide together!,Together we can build the Louisiana Resource Guide and help improve the lives of those in need  not just in Louisiana  but anywhere!,4500.0,lets-build-the-louisiana-resource-guide-together,False,US,USD,1262599140,1262599208,1252002438,1259063368,9,0
kkst1837620856,"Pinataland's """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Boy Scouts of Democracy""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Pinataland   New York s finest dark-old-weird-world history orchestrette  is aiming to record their new album   The Boy Scouts of Democracy .,3000.0,pinatalands-boy-scouts-of-democracy,False,US,USD,1262668200,1262668507,1254421163,1254975011,40,0
kkst1489505492,iPhone audiogame,You re riding the bus  or walking home on a chilly night. Play a nice game using your headphones and your fingers on your iPhone in your pocket.,999.0,iphone-audiogame,False,US,USD,1262710800,1262710808,1258308863,1258903637,0,0
kkst84452364,Be a part of the new Vetran record!,Support Bren in recording the first new Vetran album in 12 years and releasing it on vinyl.  This project includes over 30 songs  shirts  and more!,1000.0,be-a-part-of-the-new-vetran-record,False,US,USD,1262723040,1262723408,1255926482,1259273625,25,1
kkst1081318825,Book! (Darlene wants to give you one),Darlene McCullough is writing a fantasy novel and using Kickstarter to gauge interest and pre-sell copies of the book.,300.0,book-darlene-wants-to-give-you-one,False,US,USD,1262753940,1262754010,1256943268,1257110555,26,1
kkst281163782,20 something ... JON BAUMANN's U.S.A. GUITAR TOUR,23 yr. old  Jon Baumann  is an extremely talented guitarist looking to fund a U.S.A.tour  to tryout anywhere there are recording opportunities.,1000.0,20-something-jon-baumanns-usa-guitar-tour,False,US,USD,1262907600,1262907907,1257637230,1257641290,0,0
kkst2008646762,Film to Give: Stories For Change-Makers,Film to Give is a web series that gives the world s real change-makers a voice. To film these untold stories  we ll travel to Asia & Africa. Join us!,11000.0,film-to-give-stories-for-change-makers,False,US,USD,1262920920,1262921410,1259195192,1259735250,150,0
kkst1278620958,To Serve Man: The Project,To Serve Man - a five song dubstep EP that will be mixed live with a 90 min. set spun to classic sci -fi films that I will be ediing together.,2000.0,to-serve-man-the-project,False,US,USD,1262921580,1262922306,1260844408,1261377450,8,0
kkst1601606070,"CREATING BEAUTY,HEALTH and WEALTH THROUGH ART",Currently In the process of taking my art to the next level on to the world stage. I would like your help in making this dream a reality.,10000.0,creating-beautyhealth-and-wealth-through-art,False,US,USD,1262926740,1262926809,1254947717,1255196944,1,0
kkst242561746,Blvd St. Germain Des Pres,An American woman in Paris with a screaming bladder is pursued by a French man fallen madly in love with her after seeing her profile on a social site,1600.0,blvd-st-germain-des-pres,False,US,USD,1262937600,1262937606,1258507169,1259484020,17,0
kkst1898549502,Kindness: A Story in 100 Acts,Can random kindness help in tough times? I hope to find out by performing 100 separate kind acts  then publishing a book documenting the experiment.,1000.0,kindness-a-story-in-100-acts,False,US,USD,1262961120,1262961906,1258641169,1258749037,6,0
kkst1868047051,"I wish to bring my exciting new book """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""The Dopeless Hope Fiend"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" to market.", The Dopeless Hope Fiend  is the story of the struggles  trials  heartbreak and ultimate enlightenment in my experiences with drug addiction. ,2000.0,i-wish-to-bring-my-exciting-new-book-the-dopeless,False,US,USD,1263066060,1263066306,1254511226,1255325096,0,0
kkst1149315655,DIA - Designing Interface Architecture (Phase 1 - student workshop),A series of workshops for architecture students in Rio de Janeiro will explore parametric design softwares and digital fabrication methods.,7000.0,dia-designing-interface-architecture-phase-1,False,US,USD,1263085200,1263085210,1260276668,1260382629,54,0
kkst199461103,Save no-budget OBLIVION Web Series!,Help produce no-budget punks & rockers web series by donating funds to keep our show alive!  Receive merch  screening tickets  walk-on part & more!,5000.0,produce-oblivion-the-series,False,US,USD,1263112860,1263113106,1255306227,1255466324,20,0
kkst998104353,"Jon Cowart's  First Full-Length CD  """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""EVER DAYDREAMING"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" ",This is my first full-length CD  it is long overdue  and I am pouring myself literally into this project... I want it to be incredible!,2400.0,jon-cowarts-first-full-length-cd-ever-daydream,False,US,USD,1263142800,1263142807,1257663742,1257729405,19,1
kkst458870787,Be a part of the making of Sara Radle's fourth solo record!,Be a part of the making of Sara Radle s next solo record and be the first to pre-order her upcoming cd!,2500.0,be-a-part-of-the-making-of-sara-radles-fourth-sol,False,US,USD,1263158220,1263159007,1259961470,1259963957,63,1
kkst1492783229,"Mama, L'Chaim! a film by Elkan Spiller - Bring this film to life! ",Mama  L Chaim has been in film festivals all over the world; we want to expand this 5 minute short film into a feature length documentary.,8500.0,mama-lchaim-bring-a-film-to-life,False,US,USD,1263164400,1263164409,1255713660,1255718323,5,0
kkst1359042771,The Red Loft Decoration Fund.,The  New  Red Loft is big and it will look awesome .... with a little help from you.,600.0,the-red-loft-decoration-fund,False,US,USD,1263171060,1263171607,1262479917,1262480887,19,1
kkst123373676,Kayle Clements Project,Be a part of Kayle s next Jazz piano project and help me record and release my next album.,5567.0,kayle-clements-project,False,US,USD,1263185940,1263186011,1258723377,1259716438,72,1
kkst1505359604,Help Kids Will Be Kids release their new EP!!!,KWBK continues to make music and are ready to put out a new EP. We need YOU to help us sell a few more of our CD s to raise money to begin recording.,100.0,help-kids-will-be-kids-release-their-new-ep,False,US,USD,1263185940,1263186018,1260842475,1260844702,0,0
kkst217691063,"COLOR ME OBSESSED, the potentially true story of The Replacements",The potentially true story of the most influential  always drunk  self-destructive  and yet frighteningly brilliant rock band of all time.,1000.0,color-me-obsessed-the-potentially-true-story-of-t,False,US,USD,1263218400,1263218409,1255459710,1255460479,41,1
kkst1411504795,Help this Teen Girl Band Rock Out!,Help hire Band Coaches for this awesome teen band!,1000.0,help-this-teen-girl-band-rock-out,False,US,USD,1263231000,1263231007,1259083840,1260562194,37,1
kkst692466042,Space Monkey Book,Raising money to publish my book.,2000.0,space-monkey-book-0,False,US,USD,1263326340,1263326408,1255619294,1255624263,12,0
